date,item_id,item_name,category,stock_sold,price,promo,item_replaced,new_item_added
2024-01-03,6,Shampoo,Personal Care,48,44.98,0,0,0
2024-06-22,1,Wheat Flour,Grocery,54,75.83,1,0,0
2024-09-19,2,Sugar,Grocery,29,51.75,0,0,0
2024-01-24,3,Salt,Grocery,42,23.54,1,0,0
2024-11-01,1,Wheat Flour,Grocery,62,67.05,1,0,0
2024-12-29,6,Shampoo,Personal Care,38,31.69,1,0,0
2024-08-19,8,Milk,Dairy,46,25.12,0,1,0
2024-11-14,0,Rice,Grocery,38,94.02,0,0,0
2024-02-06,2,Sugar,Grocery,73,94.09,0,0,0
2024-07-21,8,Milk,Dairy,55,33.06,1,0,0
2024-04-26,6,Shampoo,Personal Care,29,85.84,1,0,0
2024-05-25,1,Wheat Flour,Grocery,43,28.56,1,0,0
2024-05-04,4,Cooking Oil,Grocery,52,98.31,1,0,0
2024-10-23,6,Shampoo,Personal Care,37,22.15,1,0,0
2024-10-25,9,Tea,Beverage,61,91.29,1,0,0
2024-04-17,5,Toothpaste,Personal Care,56,12.48,1,0,0
2024-04-07,5,Toothpaste,Personal Care,78,50.23,0,0,0
2024-09-16,7,Soap,Personal Care,64,66.7,1,0,0
2024-11-03,8,Milk,Dairy,29,94.1,1,0,0
2024-05-05,5,Toothpaste,Personal Care,59,86.32,0,0,0
2024-10-06,4,Cooking Oil,Grocery,38,85.93,1,0,0
2024-09-10,3,Salt,Grocery,32,36.3,1,0,0
2024-10-02,6,Shampoo,Personal Care,64,80.45,0,0,0
2024-11-10,2,Sugar,Grocery,40,90.97,1,0,0
2024-07-13,3,Salt,Grocery,31,45.8,1,0,0
2024-10-18,2,Sugar,Grocery,36,60.32,1,0,0
2024-07-31,3,Salt,Grocery,41,84.48,1,0,0
2024-09-16,3,Salt,Grocery,17,52.71,0,0,0
2024-02-29,5,Toothpaste,Personal Care,41,54.84,1,0,0
2024-06-07,8,Milk,Dairy,48,51.26,1,0,0
2024-05-14,7,Soap,Personal Care,41,67.76,1,0,0
2024-12-04,6,Shampoo,Personal Care,46,32.08,0,0,0
2024-02-01,6,Shampoo,Personal Care,65,32.92,1,0,1
2024-09-22,1,Wheat Flour,Grocery,69,66.03,1,0,0
2024-02-13,0,Rice,Grocery,22,56.7,1,0,0
2024-09-17,1,Wheat Flour,Grocery,57,76.24,1,0,0
2024-04-30,8,Milk,Dairy,51,41.33,1,0,0
2024-01-30,2,Sugar,Grocery,34,35.54,0,0,0
2024-02-12,4,Cooking Oil,Grocery,52,34.66,0,0,0
2024-02-25,4,Cooking Oil,Grocery,55,79.38,1,0,0
2024-10-26,2,Sugar,Grocery,46,18.04,1,0,0
2024-07-14,4,Cooking Oil,Grocery,50,32.13,0,0,0
2024-03-06,4,Cooking Oil,Grocery,49,88.37,0,0,0
2024-04-14,8,Milk,Dairy,32,11.05,0,0,0
2024-05-31,1,Wheat Flour,Grocery,20,33.36,0,0,0
2024-08-07,6,Shampoo,Personal Care,41,46.17,0,0,0
2024-09-15,0,Rice,Grocery,38,40.8,1,0,0
2024-06-02,9,Tea,Beverage,42,43.58,1,0,0
2024-07-20,0,Rice,Grocery,45,77.49,0,0,0
2024-04-06,8,Milk,Dairy,34,12.99,0,0,0
2024-04-13,1,Wheat Flour,Grocery,27,46.99,0,0,0
2024-07-22,1,Wheat Flour,Grocery,50,78.22,1,0,0
2024-05-31,3,Salt,Grocery,26,70.02,0,0,0
2024-11-25,3,Salt,Grocery,62,72.16,0,0,0
2024-05-27,8,Milk,Dairy,59,53.56,1,0,0
2024-03-05,5,Toothpaste,Personal Care,78,25.94,0,0,0
2024-09-16,6,Shampoo,Personal Care,46,64.39,1,1,0
2024-01-12,8,Milk,Dairy,53,94.25,1,0,0
2024-02-27,3,Salt,Grocery,32,73.22,1,0,0
2024-03-25,3,Salt,Grocery,55,26.92,0,0,0
2024-08-10,6,Shampoo,Personal Care,66,70.02,1,0,0
2024-02-16,0,Rice,Grocery,49,87.58,1,0,0
2024-08-25,2,Sugar,Grocery,46,96.99,0,0,0
2024-04-01,5,Toothpaste,Personal Care,80,56.13,1,0,0
2024-04-22,2,Sugar,Grocery,38,36.95,1,0,0
2024-10-16,7,Soap,Personal Care,49,82.69,1,0,0
2024-05-10,0,Rice,Grocery,41,63.16,0,0,0
2024-12-09,9,Tea,Beverage,39,28.78,0,0,0
2024-11-28,5,Toothpaste,Personal Care,27,68.57,1,0,0
2024-06-07,3,Salt,Grocery,54,55.5,1,0,0
2024-01-07,8,Milk,Dairy,50,14.63,1,0,0
2024-11-07,0,Rice,Grocery,42,48.65,0,0,0
2024-11-28,7,Soap,Personal Care,66,13.45,0,0,0
2024-10-26,9,Tea,Beverage,46,82.65,0,0,0
2024-12-03,1,Wheat Flour,Grocery,59,73.49,0,0,0
2024-02-26,2,Sugar,Grocery,51,34.21,0,0,0
2024-02-04,0,Rice,Grocery,59,90.45,1,0,0
2024-05-16,0,Rice,Grocery,53,64.33,1,0,0
2024-09-02,5,Toothpaste,Personal Care,67,51.25,0,0,0
2024-06-08,5,Toothpaste,Personal Care,62,54.05,0,0,0
2024-12-19,0,Rice,Grocery,34,66.24,1,0,0
2024-04-02,4,Cooking Oil,Grocery,63,58.48,0,0,0
2024-06-28,7,Soap,Personal Care,77,36.05,0,0,0
2024-01-19,6,Shampoo,Personal Care,69,38.8,0,0,0
2024-06-14,8,Milk,Dairy,40,49.85,0,0,0
2024-10-05,0,Rice,Grocery,56,74.81,0,0,0
2024-01-25,5,Toothpaste,Personal Care,69,70.44,1,0,0
2024-10-28,7,Soap,Personal Care,56,35.85,0,0,0
2024-10-26,7,Soap,Personal Care,68,18.07,1,0,0
2024-04-21,8,Milk,Dairy,58,66.39,1,0,0
2024-01-31,6,Shampoo,Personal Care,51,61.45,0,0,0
2024-01-26,8,Milk,Dairy,24,51.32,0,0,0
2024-05-27,2,Sugar,Grocery,21,29.81,1,0,0
2024-08-31,8,Milk,Dairy,60,64.87,0,0,0
2024-03-08,2,Sugar,Grocery,29,62.22,1,0,0
2024-08-27,1,Wheat Flour,Grocery,48,40.79,0,0,0
2024-07-30,5,Toothpaste,Personal Care,80,87.94,1,0,0
2024-03-08,3,Salt,Grocery,25,58.02,1,0,0
2024-06-26,9,Tea,Beverage,51,82.49,0,0,0
2024-01-26,6,Shampoo,Personal Care,74,87.61,1,0,0
2024-11-18,3,Salt,Grocery,54,49.06,1,0,0
2024-08-30,9,Tea,Beverage,23,87.25,1,0,0
2024-09-09,4,Cooking Oil,Grocery,49,92.34,1,0,0
2024-03-16,6,Shampoo,Personal Care,50,96.92,1,0,0
2024-10-29,4,Cooking Oil,Grocery,52,84.33,0,0,0
2024-10-31,7,Soap,Personal Care,17,16.46,1,0,0
2024-08-29,9,Tea,Beverage,46,95.8,0,0,0
2024-08-30,5,Toothpaste,Personal Care,60,45.18,1,0,0
2024-05-28,5,Toothpaste,Personal Care,71,70.4,1,0,0
2024-02-18,8,Milk,Dairy,52,64.7,0,0,0
2024-10-02,9,Tea,Beverage,57,85.8,0,0,0
2024-07-08,2,Sugar,Grocery,32,20.36,0,0,0
2024-01-18,1,Wheat Flour,Grocery,58,91.48,1,0,0
2024-08-27,4,Cooking Oil,Grocery,52,50.1,1,0,0
2024-09-14,2,Sugar,Grocery,61,99.94,0,0,0
2024-12-17,2,Sugar,Grocery,62,13.97,0,0,0
2024-04-13,8,Milk,Dairy,17,20.89,0,0,0
2024-01-03,3,Salt,Grocery,52,79.76,0,0,0
2024-11-02,7,Soap,Personal Care,49,10.33,0,0,0
2024-01-08,6,Shampoo,Personal Care,35,13.67,0,0,0
2024-10-13,0,Rice,Grocery,50,98.95,1,0,0
2024-09-08,7,Soap,Personal Care,69,80.33,0,0,0
2024-02-24,0,Rice,Grocery,28,24.73,0,0,0
2024-08-23,0,Rice,Grocery,77,98.53,0,0,0
2024-10-31,6,Shampoo,Personal Care,30,63.91,1,0,0
2024-07-22,6,Shampoo,Personal Care,60,72.25,1,0,0
2024-11-02,5,Toothpaste,Personal Care,48,44.52,1,0,0
2024-05-17,6,Shampoo,Personal Care,66,26.97,1,0,0
2024-05-10,1,Wheat Flour,Grocery,71,69.49,1,0,0
2024-12-09,2,Sugar,Grocery,53,59.87,1,0,0
2024-07-20,3,Salt,Grocery,54,27.88,1,0,0
2024-10-27,2,Sugar,Grocery,53,94.94,1,0,0
2024-08-15,9,Tea,Beverage,55,17.17,1,0,0
2024-05-22,7,Soap,Personal Care,45,85.41,1,0,0
2024-01-02,1,Wheat Flour,Grocery,54,42.97,0,0,0
2024-10-10,1,Wheat Flour,Grocery,42,97.16,1,0,0
2024-04-14,1,Wheat Flour,Grocery,51,41.93,0,0,0
2024-11-27,1,Wheat Flour,Grocery,39,21.47,0,0,0
2024-04-09,2,Sugar,Grocery,64,90.31,0,0,0
2024-02-01,0,Rice,Grocery,25,20.34,1,0,1
2024-05-21,3,Salt,Grocery,45,26.71,0,0,0
2024-01-12,4,Cooking Oil,Grocery,57,96.73,1,0,0
2024-10-16,5,Toothpaste,Personal Care,48,80.24,0,0,0
2024-04-29,8,Milk,Dairy,46,54.36,1,0,0
2024-01-16,4,Cooking Oil,Grocery,69,11.3,0,0,0
2024-01-24,0,Rice,Grocery,30,93.95,1,0,0
2024-01-31,8,Milk,Dairy,40,39.13,0,0,0
2024-05-30,1,Wheat Flour,Grocery,62,33.77,0,0,0
2024-08-17,2,Sugar,Grocery,44,23.32,0,0,0
2024-10-01,6,Shampoo,Personal Care,48,46.67,1,0,1
2024-09-12,0,Rice,Grocery,67,66.59,1,0,0
2024-06-20,7,Soap,Personal Care,46,94.46,0,0,0
2024-06-01,0,Rice,Grocery,34,12.02,0,1,0
2024-09-16,9,Tea,Beverage,46,11.5,1,0,0
2024-06-24,8,Milk,Dairy,65,24.67,1,0,0
2024-01-22,4,Cooking Oil,Grocery,48,35.71,0,0,0
2024-11-26,2,Sugar,Grocery,59,45.13,0,0,0
2024-09-27,3,Salt,Grocery,47,31.5,1,0,0
2024-01-09,7,Soap,Personal Care,52,90.75,1,0,0
2024-02-11,8,Milk,Dairy,54,67.01,0,0,0
2024-10-01,4,Cooking Oil,Grocery,42,32.41,0,0,0
2024-04-17,9,Tea,Beverage,44,12.1,0,0,0
2024-09-05,7,Soap,Personal Care,16,71.43,1,0,0
2024-05-28,0,Rice,Grocery,58,59.36,1,0,0
2024-11-17,2,Sugar,Grocery,30,34.05,0,0,0
2024-05-20,6,Shampoo,Personal Care,41,49.95,1,0,0
2024-12-27,4,Cooking Oil,Grocery,48,71.33,0,0,0
2024-08-06,2,Sugar,Grocery,64,14.46,1,0,0
2024-01-09,1,Wheat Flour,Grocery,73,22.38,1,0,0
2024-12-05,7,Soap,Personal Care,51,66.1,0,0,0
2024-02-14,8,Milk,Dairy,59,42.49,0,0,0
2024-11-25,5,Toothpaste,Personal Care,71,29.51,1,0,0
2024-12-21,6,Shampoo,Personal Care,64,18.62,0,0,0
2024-04-26,5,Toothpaste,Personal Care,36,19.17,1,0,0
2024-04-04,1,Wheat Flour,Grocery,71,47.6,1,0,0
2024-10-05,4,Cooking Oil,Grocery,66,65.76,0,0,0
2024-04-10,5,Toothpaste,Personal Care,70,49.9,0,0,0
2024-11-07,5,Toothpaste,Personal Care,53,65.94,0,0,0
2024-06-21,4,Cooking Oil,Grocery,76,69.23,1,0,0
2024-08-16,1,Wheat Flour,Grocery,52,21.35,0,0,0
2024-03-20,2,Sugar,Grocery,82,69.34,0,0,0
2024-08-27,5,Toothpaste,Personal Care,82,97.03,1,0,0
2024-09-17,4,Cooking Oil,Grocery,71,22.95,1,0,0
2024-06-27,0,Rice,Grocery,40,23.43,1,0,0
2024-06-30,8,Milk,Dairy,43,11.23,1,0,0
2024-01-21,6,Shampoo,Personal Care,39,79.94,0,0,0
2024-05-29,8,Milk,Dairy,36,83.96,0,0,0
2024-06-28,0,Rice,Grocery,64,70.58,1,1,0
2024-09-25,7,Soap,Personal Care,60,31.21,0,0,0
2024-05-05,1,Wheat Flour,Grocery,57,79.45,0,0,0
2024-02-08,6,Shampoo,Personal Care,49,60.84,1,0,0
2024-11-01,2,Sugar,Grocery,21,45.36,0,0,0
2024-06-23,1,Wheat Flour,Grocery,54,53.56,1,0,0
2024-09-15,7,Soap,Personal Care,35,54.71,0,0,0
2024-07-19,7,Soap,Personal Care,50,12.03,0,0,0
2024-07-26,9,Tea,Beverage,65,89.14,1,0,0
2024-10-25,3,Salt,Grocery,56,42.0,0,0,0
2024-07-24,5,Toothpaste,Personal Care,43,78.82,1,0,0
2024-04-04,8,Milk,Dairy,52,73.92,1,0,0
2024-07-24,8,Milk,Dairy,50,68.12,0,0,0
2024-12-29,2,Sugar,Grocery,57,53.78,0,0,0
2024-05-02,8,Milk,Dairy,64,73.69,0,0,0
2024-08-18,4,Cooking Oil,Grocery,68,78.88,0,0,0
2024-08-13,5,Toothpaste,Personal Care,40,19.55,0,0,0
2024-11-19,1,Wheat Flour,Grocery,75,27.14,1,0,0
2024-02-28,8,Milk,Dairy,69,50.71,0,0,0
2024-07-24,2,Sugar,Grocery,37,82.79,0,0,0
2024-07-10,4,Cooking Oil,Grocery,84,84.58,1,0,0
2024-04-17,4,Cooking Oil,Grocery,37,53.7,1,0,0
2024-12-16,5,Toothpaste,Personal Care,30,46.01,1,0,0
2024-02-18,3,Salt,Grocery,53,71.17,1,0,0
2024-04-30,9,Tea,Beverage,73,43.46,0,0,0
2024-03-04,4,Cooking Oil,Grocery,48,57.81,0,0,0
2024-12-06,6,Shampoo,Personal Care,83,13.45,1,0,0
2024-07-26,3,Salt,Grocery,68,74.83,1,0,0
2024-03-01,7,Soap,Personal Care,49,47.95,0,0,0
2024-06-16,7,Soap,Personal Care,41,35.92,0,0,0
2024-07-19,3,Salt,Grocery,51,52.45,0,0,0
2024-08-05,8,Milk,Dairy,29,24.96,0,0,0
2024-10-25,4,Cooking Oil,Grocery,40,61.41,1,0,0
2024-11-23,9,Tea,Beverage,46,91.08,1,0,0
2024-03-28,4,Cooking Oil,Grocery,78,26.6,0,0,0
2024-10-08,5,Toothpaste,Personal Care,74,12.64,0,0,0
2024-11-03,9,Tea,Beverage,76,14.36,1,0,0
2024-07-23,6,Shampoo,Personal Care,46,77.62,0,0,0
2024-05-13,1,Wheat Flour,Grocery,66,87.88,0,0,0
2024-09-21,9,Tea,Beverage,57,24.37,1,0,0
2024-03-23,7,Soap,Personal Care,61,69.05,0,0,0
2024-03-14,0,Rice,Grocery,68,56.89,0,0,0
2024-03-13,6,Shampoo,Personal Care,38,69.84,1,0,0
2024-09-16,4,Cooking Oil,Grocery,45,81.68,1,0,0
2024-03-22,4,Cooking Oil,Grocery,72,83.06,0,0,0
2024-08-22,7,Soap,Personal Care,35,40.87,1,0,0
2024-03-16,4,Cooking Oil,Grocery,40,12.32,0,0,0
2024-05-01,9,Tea,Beverage,53,16.8,1,0,0
2024-09-10,9,Tea,Beverage,53,97.15,0,0,0
2024-07-19,6,Shampoo,Personal Care,64,27.67,1,0,0
2024-02-22,9,Tea,Beverage,73,40.77,1,0,0
2024-09-18,2,Sugar,Grocery,39,66.52,1,0,0
2024-06-06,2,Sugar,Grocery,49,35.05,0,0,0
2024-05-21,4,Cooking Oil,Grocery,61,83.27,1,0,0
2024-02-19,9,Tea,Beverage,76,88.97,0,0,0
2024-03-07,8,Milk,Dairy,74,65.75,1,0,0
2024-10-06,0,Rice,Grocery,64,41.5,1,0,0
2024-07-25,1,Wheat Flour,Grocery,39,87.53,0,0,0
2024-10-30,3,Salt,Grocery,73,38.48,0,0,0
2024-08-30,8,Milk,Dairy,50,80.0,1,0,0
2024-08-30,2,Sugar,Grocery,35,29.22,1,0,0
2024-04-29,3,Salt,Grocery,74,27.93,0,0,0
2024-09-05,5,Toothpaste,Personal Care,20,97.53,0,0,0
2024-05-26,0,Rice,Grocery,49,40.03,0,0,0
2024-05-14,8,Milk,Dairy,66,27.91,1,0,0
2024-01-31,3,Salt,Grocery,36,87.9,1,0,0
2024-12-03,0,Rice,Grocery,74,92.5,0,0,0
2024-08-14,8,Milk,Dairy,73,35.67,1,0,0
2024-11-02,6,Shampoo,Personal Care,64,82.6,1,0,0
2024-06-19,3,Salt,Grocery,65,17.62,1,0,0
2024-10-18,7,Soap,Personal Care,50,74.17,0,0,0
2024-11-14,3,Salt,Grocery,60,65.6,0,0,0
2024-06-29,0,Rice,Grocery,60,86.55,0,0,0
2024-02-07,0,Rice,Grocery,34,58.37,0,0,0
2024-10-05,7,Soap,Personal Care,58,86.64,0,0,0
2024-06-10,8,Milk,Dairy,58,77.52,1,0,0
2024-04-14,2,Sugar,Grocery,52,71.08,0,0,0
2024-01-28,9,Tea,Beverage,70,77.27,0,0,0
2024-10-21,9,Tea,Beverage,50,46.57,0,0,0
2024-10-19,4,Cooking Oil,Grocery,30,60.59,1,1,0
2024-11-16,6,Shampoo,Personal Care,52,21.8,0,0,0
2024-08-16,5,Toothpaste,Personal Care,54,21.82,1,0,0
2024-01-18,8,Milk,Dairy,37,77.56,0,0,0
2024-05-18,7,Soap,Personal Care,39,32.28,0,0,0
2024-05-10,4,Cooking Oil,Grocery,56,95.7,1,0,0
2024-04-20,0,Rice,Grocery,53,58.0,1,0,0
2024-05-01,5,Toothpaste,Personal Care,37,30.54,1,0,0
2024-06-11,7,Soap,Personal Care,42,99.96,1,0,0
2024-08-09,9,Tea,Beverage,14,40.6,0,0,0
2024-11-05,3,Salt,Grocery,42,11.81,0,0,0
2024-12-17,1,Wheat Flour,Grocery,45,29.9,0,0,0
2024-12-21,5,Toothpaste,Personal Care,41,50.98,0,0,0
2024-03-14,3,Salt,Grocery,45,84.35,0,0,0
2024-09-30,6,Shampoo,Personal Care,17,19.76,1,0,0
2024-09-26,9,Tea,Beverage,54,40.0,1,0,0
2024-12-14,0,Rice,Grocery,44,28.56,1,0,0
2024-08-29,8,Milk,Dairy,27,22.04,1,0,0
2024-05-29,5,Toothpaste,Personal Care,40,31.74,0,0,0
2024-04-16,8,Milk,Dairy,69,40.65,0,0,0
2024-09-14,7,Soap,Personal Care,50,97.97,0,0,0
2024-12-15,2,Sugar,Grocery,9,46.95,0,0,0
2024-11-10,3,Salt,Grocery,61,91.97,1,0,0
2024-09-04,0,Rice,Grocery,54,34.76,1,0,0
2024-08-15,4,Cooking Oil,Grocery,53,59.18,0,0,0
2024-10-23,7,Soap,Personal Care,32,36.66,1,0,0
2024-03-06,0,Rice,Grocery,66,29.41,0,0,0
2024-02-25,3,Salt,Grocery,71,52.59,1,0,0
2024-09-22,7,Soap,Personal Care,49,17.87,1,0,0
2024-01-16,7,Soap,Personal Care,61,18.81,0,0,0
2024-05-06,5,Toothpaste,Personal Care,65,32.59,1,0,0
2024-01-10,8,Milk,Dairy,35,39.29,0,0,0
2024-09-08,3,Salt,Grocery,32,21.69,0,0,0
2024-10-03,6,Shampoo,Personal Care,60,23.81,0,0,0
2024-10-11,5,Toothpaste,Personal Care,39,76.84,0,0,0
2024-10-30,8,Milk,Dairy,59,27.75,1,0,0
2024-01-31,7,Soap,Personal Care,61,35.2,0,0,0
2024-11-25,2,Sugar,Grocery,33,15.9,0,0,0
2024-06-09,0,Rice,Grocery,73,21.34,0,0,0
2024-10-04,3,Salt,Grocery,69,92.02,1,0,0
2024-12-27,2,Sugar,Grocery,44,80.05,1,0,0
2024-02-09,7,Soap,Personal Care,33,19.37,1,0,0
2024-10-16,6,Shampoo,Personal Care,45,17.63,1,0,0
2024-12-05,1,Wheat Flour,Grocery,66,72.16,1,0,0
2024-04-03,6,Shampoo,Personal Care,44,26.58,0,0,0
2024-01-17,5,Toothpaste,Personal Care,56,67.82,1,0,0
2024-02-04,7,Soap,Personal Care,42,86.18,0,0,0
2024-09-09,9,Tea,Beverage,35,24.11,0,0,0
2024-10-21,7,Soap,Personal Care,42,43.41,1,0,0
2024-08-14,0,Rice,Grocery,48,85.96,0,0,0
2024-02-12,0,Rice,Grocery,52,98.6,1,0,0
2024-08-06,1,Wheat Flour,Grocery,27,40.49,1,0,0
2024-02-29,1,Wheat Flour,Grocery,52,15.43,0,0,0
2024-10-26,5,Toothpaste,Personal Care,35,16.8,1,0,0
2024-05-22,3,Salt,Grocery,54,55.51,0,0,0
2024-05-29,6,Shampoo,Personal Care,44,91.71,0,0,0
2024-04-14,7,Soap,Personal Care,54,20.85,1,0,0
2024-06-21,7,Soap,Personal Care,44,84.46,0,0,0
2024-06-27,4,Cooking Oil,Grocery,48,72.74,1,0,0
2024-03-26,6,Shampoo,Personal Care,41,67.81,0,0,0
2024-02-27,0,Rice,Grocery,35,31.78,0,1,0
2024-05-27,7,Soap,Personal Care,69,10.75,1,0,0
2024-01-16,6,Shampoo,Personal Care,56,52.68,1,0,0
2024-01-19,0,Rice,Grocery,49,43.48,1,0,0
2024-02-25,2,Sugar,Grocery,31,87.79,0,0,0
2024-08-16,2,Sugar,Grocery,71,46.58,1,0,0
2024-10-23,2,Sugar,Grocery,62,17.99,1,0,0
2024-03-24,7,Soap,Personal Care,55,78.5,0,0,0
2024-11-15,9,Tea,Beverage,27,46.86,0,0,0
2024-10-09,7,Soap,Personal Care,47,98.2,0,0,0
2024-11-11,2,Sugar,Grocery,78,60.1,1,0,0
2024-01-26,5,Toothpaste,Personal Care,60,80.53,0,0,0
2024-11-14,7,Soap,Personal Care,41,51.56,0,0,0
2024-03-09,2,Sugar,Grocery,63,74.45,0,0,0
2024-11-30,3,Salt,Grocery,52,99.59,1,0,0
2024-05-22,1,Wheat Flour,Grocery,58,92.24,1,0,0
2024-03-23,0,Rice,Grocery,46,89.82,1,0,0
2024-06-13,3,Salt,Grocery,55,31.32,1,0,0
2024-02-11,7,Soap,Personal Care,52,12.02,0,0,0
2024-03-24,8,Milk,Dairy,47,10.84,1,0,0
2024-09-20,1,Wheat Flour,Grocery,42,93.39,0,0,0
2024-01-11,7,Soap,Personal Care,71,54.33,0,0,0
2024-09-17,6,Shampoo,Personal Care,50,50.99,0,0,0
2024-02-06,7,Soap,Personal Care,66,45.91,0,0,0
2024-04-15,4,Cooking Oil,Grocery,64,72.32,0,0,0
2024-02-11,6,Shampoo,Personal Care,51,48.27,1,0,0
2024-08-30,0,Rice,Grocery,68,59.03,1,0,0
2024-03-13,9,Tea,Beverage,45,93.43,1,0,0
2024-01-25,6,Shampoo,Personal Care,73,56.81,0,0,0
2024-09-08,1,Wheat Flour,Grocery,77,70.77,0,0,0
2024-10-04,8,Milk,Dairy,74,78.12,1,0,0
2024-03-22,5,Toothpaste,Personal Care,57,69.08,1,0,0
2024-09-23,6,Shampoo,Personal Care,50,51.36,1,0,0
2024-08-14,5,Toothpaste,Personal Care,61,19.6,0,0,0
2024-07-29,4,Cooking Oil,Grocery,39,20.83,1,0,0
2024-08-26,8,Milk,Dairy,26,48.86,0,1,0
2024-07-09,5,Toothpaste,Personal Care,67,61.93,1,0,0
2024-09-14,6,Shampoo,Personal Care,71,22.22,1,0,0
2024-02-15,8,Milk,Dairy,33,93.2,1,0,0
2024-04-08,3,Salt,Grocery,59,96.65,1,0,0
2024-02-28,3,Salt,Grocery,63,94.26,0,0,0
2024-05-08,3,Salt,Grocery,52,85.22,0,0,0
2024-02-21,0,Rice,Grocery,87,84.22,0,0,0
2024-03-11,0,Rice,Grocery,37,62.79,1,0,0
2024-08-09,7,Soap,Personal Care,38,63.76,0,0,0
2024-07-09,0,Rice,Grocery,71,46.13,1,0,0
2024-09-19,8,Milk,Dairy,53,50.22,1,0,0
2024-04-06,5,Toothpaste,Personal Care,46,85.33,1,0,0
2024-05-07,7,Soap,Personal Care,63,52.87,0,0,0
2024-09-19,1,Wheat Flour,Grocery,70,62.76,1,0,0
2024-07-22,0,Rice,Grocery,80,31.52,1,0,0
2024-05-18,2,Sugar,Grocery,76,67.39,1,0,0
2024-01-04,9,Tea,Beverage,47,39.27,0,0,0
2024-07-08,1,Wheat Flour,Grocery,35,50.66,0,0,0
2024-12-13,5,Toothpaste,Personal Care,63,44.3,1,0,0
2024-03-07,3,Salt,Grocery,50,42.98,0,0,0
2024-05-15,9,Tea,Beverage,28,35.87,0,0,0
2024-08-26,6,Shampoo,Personal Care,26,79.49,0,0,0
2024-12-22,1,Wheat Flour,Grocery,50,50.34,1,0,0
2024-04-21,7,Soap,Personal Care,47,49.52,1,0,0
2024-10-25,0,Rice,Grocery,40,70.93,1,0,0
2024-12-09,7,Soap,Personal Care,51,82.91,1,0,0
2024-09-13,8,Milk,Dairy,34,84.07,1,0,0
2024-01-08,1,Wheat Flour,Grocery,54,54.05,0,0,0
2024-05-10,3,Salt,Grocery,37,25.06,0,0,0
2024-02-08,1,Wheat Flour,Grocery,33,99.72,0,0,0
2024-05-31,0,Rice,Grocery,34,12.8,1,0,0
2024-10-13,7,Soap,Personal Care,65,60.59,1,0,0
2024-02-04,6,Shampoo,Personal Care,65,19.96,1,0,0
2024-02-27,4,Cooking Oil,Grocery,46,39.38,0,0,0
2024-05-31,5,Toothpaste,Personal Care,45,39.28,1,0,0
2024-09-18,7,Soap,Personal Care,6,66.41,0,0,0
2024-02-17,4,Cooking Oil,Grocery,42,53.19,1,0,0
2024-03-01,0,Rice,Grocery,46,88.14,1,0,0
2024-08-23,8,Milk,Dairy,55,48.96,0,0,0
2024-07-06,8,Milk,Dairy,29,73.16,0,0,0
2024-12-30,7,Soap,Personal Care,62,15.27,0,0,0
2024-08-04,9,Tea,Beverage,33,72.1,1,0,0
2024-02-02,2,Sugar,Grocery,55,94.45,0,0,0
2024-01-15,5,Toothpaste,Personal Care,48,96.64,0,0,0
2024-09-27,0,Rice,Grocery,91,31.45,1,0,0
2024-12-11,0,Rice,Grocery,48,65.25,1,0,0
2024-09-29,9,Tea,Beverage,59,37.01,0,0,0
2024-02-04,2,Sugar,Grocery,43,32.36,0,0,0
2024-10-02,4,Cooking Oil,Grocery,39,22.21,0,0,0
2024-02-11,4,Cooking Oil,Grocery,41,88.16,0,0,0
2024-06-30,0,Rice,Grocery,25,79.17,0,0,0
2024-08-17,0,Rice,Grocery,26,65.5,0,1,0
2024-03-07,1,Wheat Flour,Grocery,70,20.82,1,0,0
2024-11-28,8,Milk,Dairy,50,45.84,1,0,0
2024-04-07,1,Wheat Flour,Grocery,52,78.95,1,0,0
2024-11-03,6,Shampoo,Personal Care,37,44.14,0,0,0
2024-06-07,2,Sugar,Grocery,44,62.26,1,0,0
2024-08-26,9,Tea,Beverage,32,80.36,0,0,0
2024-06-15,3,Salt,Grocery,47,18.31,1,0,0
2024-08-11,7,Soap,Personal Care,71,70.0,0,0,0
2024-01-14,6,Shampoo,Personal Care,42,21.44,0,0,0
2024-07-08,4,Cooking Oil,Grocery,23,69.37,0,0,0
2024-07-02,6,Shampoo,Personal Care,46,75.59,0,0,0
2024-04-30,1,Wheat Flour,Grocery,61,51.77,0,0,0
2024-09-29,7,Soap,Personal Care,32,20.23,1,0,0
2024-10-18,4,Cooking Oil,Grocery,47,40.07,0,0,0
2024-08-06,7,Soap,Personal Care,36,50.04,1,0,0
2024-06-27,7,Soap,Personal Care,61,90.61,0,0,0
2024-01-04,6,Shampoo,Personal Care,37,87.68,1,0,0
2024-04-19,2,Sugar,Grocery,20,62.24,0,0,0
2024-01-10,1,Wheat Flour,Grocery,54,80.19,1,0,0
2024-03-08,5,Toothpaste,Personal Care,58,74.63,1,0,0
2024-06-04,5,Toothpaste,Personal Care,73,14.68,1,0,0
2024-11-11,6,Shampoo,Personal Care,67,37.89,0,0,0
2024-08-18,2,Sugar,Grocery,33,94.44,1,0,0
2024-07-02,3,Salt,Grocery,52,10.1,0,0,0
2024-03-17,1,Wheat Flour,Grocery,58,68.52,1,0,0
2024-10-03,3,Salt,Grocery,31,14.61,1,0,0
